time,urms_h,umean,vmean,T,P,frac_ok
25-Dec-2023 15:20:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 15:40:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 16:00:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 16:20:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 16:40:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 17:00:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 17:20:00,0.169964871109945,-0.0218453822493937,-0.00576945852572446,6.22054347826087,9.19318478260869,0.0383333333333333
25-Dec-2023 17:40:00,0.188776128935282,-0.00329428447665636,0.00240952386565936,-3.76058343057176,11.6098109684948,0.714166666666667
25-Dec-2023 18:00:00,0.165494208853235,0.0010346065001153,0.00567258375826937,-3.78995348837209,13.303976744186,0.179166666666667
25-Dec-2023 18:20:00,0.190479184001652,0.010056124103103,0.00942057964703962,-5.65870731707318,15.1527926829268,0.341666666666667
25-Dec-2023 18:40:00,0.214068263043092,0.00416325292353698,0.0120407820708567,-4.2788913362702,11.8402694566813,0.5675
25-Dec-2023 19:00:00,0.177907759271818,0.0211616011426053,0.00996825908832386,-4.72104367135456,14.7920991857883,0.562916666666667
25-Dec-2023 19:20:00,0.212846369018782,0.0064617582608191,0.0088496787328548,-5.13523666866387,13.3202043139605,0.695416666666667
25-Dec-2023 19:40:00,0.215629518458555,0.0248811016385441,0.0106789363855868,-4.44454189506657,12.6037682067345,0.532083333333333
25-Dec-2023 20:00:00,0.205855254456588,0.0328412033726865,0.0118162382011254,-5.13359532660649,11.1273462559745,0.784583333333333
25-Dec-2023 20:20:00,0.207757549677459,0.0227398006443117,0.0122224309063898,-2.69597114317425,12.233667036626,0.375416666666667
25-Dec-2023 20:40:00,0.240421194083208,0.00448630452402731,0.00793594329957146,-3.93590909090909,15.7621818181818,0.11
25-Dec-2023 21:00:00,0.236251212582447,0.00415119361412923,0.00641917754200158,-3.98836017569547,11.530345534407,0.284583333333333
25-Dec-2023 21:20:00,0.236705303014726,-0.00118433537179249,0.00731479519395704,-4.40400856793147,12.5562815177478,0.680833333333333
25-Dec-2023 21:40:00,0.224302295432661,0.0119737038918506,0.00568601450091637,-3.49077130044844,9.8380995515695,0.464583333333333
25-Dec-2023 22:00:00,0.214879924763646,-0.00334340269360061,0.0115820970775202,-4.9075465425532,12.204241356383,0.626666666666667
25-Dec-2023 22:20:00,0.243708300083627,-0.000485873359329137,0.00769272718310617,-4.74310660562461,10.4288449967299,0.637083333333333
25-Dec-2023 22:40:00,0.187083234157472,0.00625343046044436,0.0112516082525729,-0.755180722891565,8.86433012048193,0.172916666666667
25-Dec-2023 23:00:00,0.24645404811149,0.0320088606216294,0.0163307051220073,15.4105594405594,10.4947272727273,0.0595833333333333
25-Dec-2023 23:20:00,0.234452582760686,0.0328762649610057,0.0255351278483293,7.19448529411765,11.5936544117647,0.0566666666666667
25-Dec-2023 23:40:00,0.205168653700369,0.0317194806251268,0.0132100053476871,20.2167441860465,9.98395348837209,0.0179166666666667
